Date,Open,High,Low,Close,Volume,Adj Close
2015-11-06,75.83,76.86,75.51,76.59,2169500,73.67422
2015-11-05,76.81,77.44,75.11,75.85,2951000,72.96239
2015-11-04,77.08,77.90,76.35,76.58,2574100,73.6646
2015-11-03,75.50,76.50,75.30,76.46,1949900,73.54917
2015-11-02,76.85,76.99,75.01,75.10,3023100,72.24094
2015-10-30,76.51,77.32,76.13,76.73,6229900,73.80889
2015-10-29,78.21,78.25,77.05,77.17,2637200,74.23214
2015-10-28,77.75,77.82,77.03,77.64,2108300,74.68425
2015-10-27,77.61,78.10,77.54,77.74,2424600,74.78044
2015-10-26,77.89,77.93,77.37,77.50,2251200,74.54958
2015-10-23,77.70,78.10,77.10,77.35,3063300,74.40529
2015-10-22,75.50,76.70,75.30,76.39,1734900,73.48183
2015-10-21,75.35,76.12,74.51,75.81,1914100,72.92391
2015-10-20,76.15,76.45,75.60,75.73,1995900,72.84696
2015-10-19,77.00,77.10,76.06,76.43,1963300,73.52031
2015-10-16,76.00,77.00,75.97,76.55,3732000,73.63575
2015-10-15,74.86,75.57,74.01,75.40,2302700,72.52953
2015-10-14,73.45,75.00,73.45,74.56,2682800,71.7215
2015-10-13,74.50,74.88,73.27,74.23,2371600,71.40407
2015-10-12,75.50,75.53,74.33,74.65,2185100,71.80808
2015-10-09,76.00,76.25,75.00,75.53,2428900,72.65457
2015-10-08,75.70,75.90,75.03,75.37,1998100,72.50067
2015-10-07,75.00,75.28,73.71,75.00,2523400,72.14475
2015-10-06,75.25,75.83,74.78,74.96,2595200,72.10627
2015-10-05,74.44,74.84,74.20,74.36,1619800,71.52912
2015-10-02,73.39,74.44,73.11,73.39,2392400,70.59604
2015-10-01,73.39,74.355,72.66,74.27,3277200,71.44254
2015-09-30,70.85,72.93,70.83,72.72,4795000,69.95155
2015-09-29,71.50,71.93,70.15,70.15,4504600,67.47939
2015-09-28,71.56,73.06,71.55,72.70,2151900,69.93231
2015-09-25,72.80,73.29,71.40,71.44,8362000,68.72028
2015-09-24,71.97,72.80,71.85,72.50,3215800,69.73993
2015-09-23,73.00,73.21,71.45,71.60,5680700,68.87419
2015-09-22,74.00,74.55,73.20,73.80,2229000,70.99044
2015-09-21,74.61,74.78,73.05,73.62,3651800,70.81729
2015-09-18,75.74,76.37,74.35,75.83,4131100,72.94316
2015-09-17,76.20,76.49,75.51,75.59,5142400,72.71229
2015-09-16,74.99,75.47,74.10,75.35,5551700,72.48143
2015-09-15,74.67,74.98,73.27,73.42,4209300,70.6249
2015-09-14,75.05,75.30,74.02,74.55,5378700,71.71189
2015-09-11,75.13,75.13,75.13,75.13,000,72.2698
2015-09-10,74.90,76.50,74.82,75.13,4595000,72.2698
2015-09-09,75.81,76.84,75.76,76.72,5549700,73.79927
2015-09-08,72.59,74.17,72.35,74.17,3999300,71.34635
2015-09-07,71.90,72.38,71.34,72.32,4570600,69.56678
2015-09-04,71.96,72.33,71.26,72.15,6328100,69.40325
2015-09-03,74.63,74.87,71.97,71.97,3937500,69.23011
2015-09-02,72.65,73.76,72.22,73.63,4509200,70.82691
2015-09-01,74.99,75.09,73.25,73.30,4332500,70.50947
2015-08-31,75.71,75.71,74.12,75.08,4715000,72.22171
2015-08-28,77.30,77.35,75.60,76.36,8807000,73.45298
2015-08-27,77.00,77.48,76.43,76.43,4834400,73.52031
2015-08-26,73.55,76.26,73.51,76.13,6033800,73.23173
2015-08-25,71.45,75.36,71.42,75.08,8131100,72.22171
2015-08-24,73.60,74.36,72.47,72.47,6916500,69.71107
2015-08-21,75.09,75.59,74.16,75.59,6935800,72.71229
2015-08-20,77.00,77.95,75.76,76.15,6306100,73.25097
2015-08-19,77.08,78.84,76.95,78.27,5726900,75.29026
2015-08-18,79.31,79.53,76.91,76.91,7498200,73.98204
2015-08-17,80.50,81.74,80.37,81.27,8127100,75.12538
2015-08-14,81.6775,81.6775,81.6775,81.6775,000,75.50207
2015-08-13,81.6775,81.6775,81.6775,81.6775,000,75.50207
2015-08-12,81.6775,81.6775,81.6775,81.6775,000,75.50207
2015-08-11,82.5129,82.5428,81.3095,81.6775,3869100,75.50207
2015-08-10,80.7127,82.2046,80.0662,81.6974,3397100,75.52047
2015-08-07,82.3538,82.9605,80.8619,80.8619,5242700,74.74814
2015-08-06,85.5366,85.5366,83.6766,84.0944,4513000,77.73624
2015-08-05,87.1578,87.5158,86.4615,86.8992,2501600,80.32898
2015-08-04,86.8992,87.8938,86.571,87.5556,2279100,80.93575
2015-08-03,87.2473,87.2672,86.3422,86.8992,1329000,80.32898
2015-07-31,87.0882,87.307,86.6406,87.0882,6791300,80.50369
2015-07-30,86.4615,86.9589,86.1632,86.6107,1950000,80.06229
2015-07-29,86.6207,87.118,86.1333,86.1333,2316900,79.62098
2015-07-28,84.8105,86.372,84.8105,85.8847,2519000,79.39118
2015-07-27,84.9895,85.6858,84.6514,85.6261,2295100,79.15213
2015-07-24,85.5366,86.4615,85.0393,85.3476,2277200,78.89469
2015-07-23,86.0339,86.571,85.5664,85.835,2193200,79.34524
2015-07-22,86.6505,86.9589,86.1632,86.1632,2890200,79.64862
2015-07-21,88.3513,88.401,87.3368,87.6253,2018800,81.00017
2015-07-20,87.5258,87.9435,87.2473,87.8839,1257900,81.23923
2015-07-17,87.8142,87.8739,86.9489,87.5059,1428400,80.8898
2015-07-16,87.5258,87.9336,87.1279,87.486,2208700,80.87141
2015-07-15,85.9344,86.8296,85.9344,86.6505,2491700,80.09908
2015-07-14,85.9543,86.2626,85.2481,85.7852,2382800,79.2992
2015-07-13,85.1188,86.3621,84.5718,84.721,2029700,78.31546
2015-07-10,85.9941,86.1035,85.2183,85.3277,1837100,78.87629
2015-07-09,84.1541,85.457,83.7562,85.1387,2788700,78.70158
2015-07-08,85.8449,86.8395,85.3078,85.3078,3983200,78.8579
2015-07-07,86.0339,87.5258,85.9841,87.2175,3147700,80.62321
2015-07-06,84.6215,86.1831,84.5071,85.835,2049300,79.34524
2015-07-03,87.0285,87.0285,85.6758,86.193,2500900,79.67617
2015-07-02,85.5067,87.1777,85.4868,86.9788,3133300,80.40256
2015-07-01,84.6911,86.1134,84.6911,85.5565,2073800,79.0878
2015-06-30,83.3981,84.9497,83.1793,84.6712,3217700,78.26943
2015-06-29,84.9298,84.9995,83.9054,84.2336,2505000,77.86491
2015-06-26,86.0339,86.4417,85.5465,86.1831,10063600,79.66702
2015-06-25,86.1632,87.1279,85.7355,86.8196,2840300,80.2554
2015-06-24,86.6107,87.118,86.4516,86.7202,2961900,80.16351
2015-06-23,85.9941,86.4317,85.5465,86.2925,2796500,79.76815
2015-06-22,83.8159,84.6563,83.4976,84.5618,2092000,78.1683
2015-06-19,83.7363,84.0347,83.4827,84.0148,3671100,77.66266
2015-06-18,83.7065,83.7761,82.2444,82.7516,5371000,76.49497
2015-06-17,83.05,84.0049,82.871,83.8059,3698800,77.46955
2015-06-16,81.5581,82.5726,81.1702,81.9361,2007300,75.74112
2015-06-15,80.4641,81.4587,79.7877,81.4487,2378500,75.29057
2015-06-12,81.0608,81.5183,80.5834,80.9812,1838100,74.85842
2015-06-11,79.8673,81.0509,79.8673,80.9713,2587700,74.84927
2015-06-10,79.4296,79.7678,78.7633,79.4794,2251300,73.47017
2015-06-09,79.8673,80.7923,79.37,79.3899,2823200,73.38743
2015-06-08,79.8573,79.8573,79.8573,79.8573,000,73.8195
2015-06-05,79.9469,80.3745,79.36,79.8573,2906800,73.8195
2015-06-04,81.0608,82.0455,80.0364,80.106,3795200,74.04939
2015-06-03,82.0554,82.2245,81.1205,81.1304,3746100,74.99634
2015-06-02,84.6613,84.6613,82.5527,82.5527,2626500,76.3111
2015-06-01,84.3828,84.5419,83.0998,84.0247,2115300,77.67181
2015-05-29,83.5175,85.3575,83.2191,84.6315,9148500,78.23273
2015-05-28,83.9154,83.98,82.7765,83.05,2645800,76.77081
2015-05-27,83.8855,84.343,83.3882,83.6766,2235400,77.35003
2015-05-26,83.5473,84.2933,83.418,84.1839,2448900,77.81897
2015-05-25,82.7516,83.786,82.4334,83.5473,1497700,77.23051
2015-05-22,83.4379,83.4379,82.3339,82.6621,1801900,76.41223
2015-05-21,81.757,83.2092,81.757,83.1097,2889200,76.82599
2015-05-20,82.1051,82.8909,81.9062,82.0455,2543100,75.84225
2015-05-19,82.6025,83.3683,81.8167,82.4035,3105600,76.17319
2015-05-18,84.3828,84.4127,82.5527,82.5527,3337300,76.3111
2015-05-15,84.2933,84.343,83.5672,84.2933,3820200,77.9201
2015-05-14,83.3981,83.7463,82.5925,83.1694,3796600,76.88118
2015-05-13,83.0898,83.7363,82.6522,83.5275,3056300,77.2122
2015-05-12,81.7272,82.7318,81.3592,82.4334,3111800,76.20083
2015-05-11,83.0998,83.239,81.2697,81.7272,2882400,75.54802
2015-05-08,83.249,84.1541,82.1947,82.1947,3205400,75.98017
2015-05-07,80.8619,83.1793,80.5635,82.6621,6304300,76.41223
2015-05-06,84.7807,85.5366,82.5328,82.5328,7237200,76.29271
2015-05-05,88.1623,89.157,87.1578,87.665,3102500,81.03688
2015-05-04,86.8494,87.9187,86.6804,87.5357,3019700,80.91735
2015-05-01,87.9236,88.8685,87.7744,88.4408,2327500,81.75402
2015-04-30,89.2465,89.3061,87.8142,88.3911,3951600,81.70808
2015-04-29,91.8225,92.3695,90.0819,90.0819,2663400,83.27104
2015-04-28,92.2502,92.4591,91.9916,92.0811,1928100,85.11909
2015-04-27,92.0314,92.2402,91.4247,92.2204,1867000,85.24785
2015-04-24,90.8378,91.7031,90.7085,91.6037,5636700,84.67778
2015-04-23,90.7583,90.8975,90.0123,90.2311,2354400,83.40896
2015-04-22,91.2456,91.4943,90.2212,90.629,2356900,83.77677
2015-04-21,91.6634,91.7429,91.0666,91.2854,2513400,84.38355
2015-04-20,90.9075,91.0865,90.5295,90.8378,2247300,83.96979
2015-04-17,92.5088,92.6182,91.4048,91.5838,2103000,84.65939
2015-04-16,92.9862,92.9862,92.2204,92.5088,1994500,85.51445
2015-04-15,93.2846,93.3144,91.8722,91.9419,3315900,84.99041
2015-04-14,92.9961,93.5631,92.9066,93.2945,2040900,86.24075
2015-04-13,93.7222,94.2593,93.5432,93.5929,1098300,86.51659
2015-04-10,93.4934,93.767,92.9166,93.6227,1260200,86.54413
2015-04-09,93.4934,94.0703,93.205,93.3443,1591200,86.28678
2015-04-08,93.7918,94.1598,93.2249,93.4934,1718600,86.42461
2015-04-07,94.5378,95.2738,93.2697,93.7023,3112900,86.61771
2015-04-06,93.8913,93.8913,93.8913,93.8913,000,86.79242
2015-04-03,93.8913,93.8913,93.8913,93.8913,000,86.79242
2015-04-02,92.9961,94.1002,92.8271,93.8913,2216800,86.79242
2015-04-01,92.2999,92.8867,92.091,92.8171,2237900,85.79944
2015-03-31,93.0956,93.8316,92.8967,92.8967,2242100,85.87302
2015-03-30,93.2647,93.4736,92.4093,92.5983,2197500,85.59718
2015-03-27,93.2945,94.2494,93.016,93.8316,7619700,86.73723
2015-03-26,94.5776,94.5875,93.3343,93.3343,3587100,86.27753
2015-03-25,94.687,95.3434,94.5975,95.3434,2459100,88.13473
2015-03-24,94.9655,95.244,94.5278,94.5776,1728900,87.42683
2015-03-23,95.8009,96.169,94.9058,94.9655,2148600,87.7854
2015-03-20,94.687,96.0794,94.4383,95.8009,5602400,88.55764
2015-03-19,93.2945,95.2838,93.2945,95.0948,5135600,87.90493
2015-03-18,92.6083,92.9862,91.9419,92.8867,3200900,85.86378
2015-03-17,92.101,93.1553,91.912,92.9066,2773900,85.88217
2015-03-16,90.5096,91.5739,90.261,91.2954,1814800,84.39279
2015-03-13,91.5042,91.7628,90.629,90.8279,1755400,83.96064
2015-03-12,89.6642,91.4943,89.6642,91.3252,1966200,84.42034
2015-03-11,89.515,90.2709,89.1172,90.0322,1898400,83.2251
2015-03-10,90.2112,90.7384,89.8333,90.1913,1933100,83.37217
2015-03-09,89.8432,90.5842,89.8034,90.0322,1377200,83.2251
2015-03-06,90.4997,91.1959,89.9626,90.5991,1263900,83.74913
2015-03-05,90.5096,90.6887,89.9626,90.629,1687500,83.77677
2015-03-04,91.7031,91.723,90.0322,90.6389,1830200,83.78593
2015-03-03,92.1706,92.9762,90.8378,91.4247,2663700,84.51231
2015-03-02,91.4048,92.6083,91.1362,92.0513,2130100,85.09154
2015-02-27,90.3704,91.8026,89.8134,91.4247,7409900,84.51231
2015-02-26,90.44,90.4599,89.7338,89.9327,2128900,83.13312
2015-02-25,90.7085,90.9274,90.062,90.3803,1592000,83.54688
2015-02-24,90.0123,90.7085,89.6344,90.5494,2157800,83.70319
2015-02-23,90.0123,90.4102,89.6841,89.9228,1754100,83.12397
2015-02-20,90.6588,90.987,89.5051,89.7239,1542400,82.94011
2015-02-19,90.5693,90.8776,90.062,90.6489,1999400,83.79517
2015-02-18,90.1317,90.3008,89.4056,90.2212,2630000,83.39981
2015-02-17,89.883,90.7583,89.4255,89.515,12418600,82.747
2015-02-16,92.6978,93.4139,91.6733,92.9663,2907900,83.32266
2015-02-13,91.355,93.0857,90.9373,92.648,3515900,83.03737
2015-02-12,91.2854,91.2854,90.3704,90.6887,4786000,81.28131
2015-02-11,92.4988,92.4988,91.1064,91.365,2828900,81.88746
2015-02-10,92.3596,92.3994,91.5341,92.091,2156200,82.53815
2015-02-09,92.2502,92.7375,91.6037,92.4292,2857600,82.84127
2015-02-06,93.2647,93.4537,92.1507,92.479,4105800,82.8859
2015-02-05,90.7682,92.7873,90.4301,92.7674,4524500,83.14439
2015-02-04,91.1263,91.4445,89.7239,90.3008,3432100,80.93365
2015-02-03,89.4653,90.1814,88.3911,89.9128,3430300,80.58591
2015-02-02,88.8188,89.4156,88.6696,89.1967,2145300,79.94409
2015-01-30,88.9282,89.515,88.8486,88.8486,14169300,79.6321
2015-01-29,86.8992,88.5602,86.7997,88.2817,3370800,79.124
2015-01-28,86.8992,87.4959,86.3323,87.2274,2075600,78.17907
2015-01-27,85.8847,87.1777,85.815,87.1578,2770700,78.11668
2015-01-26,85.7653,85.7653,85.7653,85.7653,000,76.86863
2015-01-23,85.4868,85.7653,85.3476,85.7653,2140100,76.86863
2015-01-22,84.7608,84.9895,84.5022,84.7707,2084300,75.9772
2015-01-21,83.4479,84.2137,83.3484,84.2137,2420800,75.47798
2015-01-20,82.682,83.3882,82.5925,83.05,2414100,74.435
2015-01-19,83.5672,83.975,82.5229,82.6522,2515300,74.07846
2015-01-16,82.692,83.6369,82.4433,83.1197,2690100,74.49747
2015-01-15,82.6422,83.2987,82.4433,83.06,3671500,74.44396
2015-01-14,84.721,84.7409,83.2291,83.2291,4248400,74.59552
2015-01-13,84.5519,84.9696,84.5419,84.8403,1841400,76.03959
2015-01-12,85.2282,85.7355,85.0293,85.1885,1329500,76.35167
2015-01-09,85.9046,86.004,85.1686,85.5763,2647400,76.69924
2015-01-08,85.079,85.1885,84.6712,84.9298,1997700,76.1198
2015-01-07,84.8503,85.0293,84.0944,84.6514,2127100,75.87028
2015-01-06,84.6414,85.3376,84.4127,84.8403,2477200,76.03959
2015-01-05,85.2382,85.7753,85.0492,85.4868,1351600,76.61902
2015-01-02,84.9597,85.278,84.6613,85.278,949400,76.43188
2015-01-01,85.1885,85.1885,85.1885,85.1885,000,76.35167
2014-12-31,85.1387,85.3376,84.9895,85.1885,714000,76.35167
2014-12-30,85.5962,86.1731,85.1188,85.1188,1594100,76.28919
2014-12-29,84.7906,85.646,84.721,85.5863,1651700,76.7082
2014-12-26,84.4624,84.4624,84.4624,84.4624,000,75.70089
2014-12-25,84.4624,84.4624,84.4624,84.4624,000,75.70089
2014-12-24,84.6215,84.8901,84.0446,84.4624,1122400,75.70089
2014-12-23,84.7906,85.3874,84.4624,84.5022,2043900,75.73656
2014-12-22,83.3484,84.8901,83.1694,84.8901,3367500,76.08422
2014-12-19,82.2543,83.3683,82.1947,83.2589,15227400,74.62223
2014-12-18,80.9812,81.757,80.9812,81.3592,5091600,72.91959
2014-12-17,80.3944,81.3095,80.3944,80.5834,2985600,72.22426
2014-12-16,80.4939,80.9017,80.4243,80.5138,3452700,72.16189
2014-12-15,80.7226,81.2995,80.4392,80.832,2213900,72.44708
2014-12-12,81.2498,81.6974,80.9713,81.2995,2397300,72.86608
2014-12-11,80.9812,82.0057,80.9812,81.7471,3116200,73.26725
2014-12-10,81.6078,82.1449,80.9613,81.9062,3285400,73.40985
2014-12-09,81.2498,82.2543,81.2498,81.578,3345800,73.1157
2014-12-08,81.8068,82.493,81.757,81.946,3220100,73.44552
2014-12-05,81.5581,82.0256,80.4939,81.2001,2165500,72.777
2014-12-04,81.3194,81.7769,81.2001,81.6377,3042300,73.1692
2014-12-03,80.1756,81.0509,79.8275,80.9613,2576400,72.56297
2014-12-02,79.8474,80.4243,78.9721,80.3049,3266600,71.97466
2014-12-01,80.3148,80.6132,79.1313,79.37,2323100,71.13674
2014-11-28,80.8122,80.8718,80.2055,80.285,6686900,71.95682
2014-11-27,80.5635,81.0907,80.295,81.0608,2215100,72.65214
2014-11-26,79.7678,80.5734,79.6783,80.5734,2028600,72.21531
2014-11-25,79.6286,79.8872,79.3202,79.738,2541500,71.46656
2014-11-24,80.1855,80.1955,79.7081,79.9866,2109700,71.68938
2014-11-21,80.285,80.3646,79.4893,79.6584,2172200,71.39522
2014-11-20,80.0662,80.5138,79.728,79.9071,2161800,71.61812
2014-11-19,80.6829,80.7624,79.9369,80.106,2066200,71.79639
2014-11-18,80.663,81.0409,80.2751,80.5138,1772600,72.16189
2014-11-17,81.4686,81.4686,80.4143,80.5536,1939100,72.19755
2014-11-14,81.0807,81.4587,80.4839,81.3294,1982300,72.89288
2014-11-13,81.5681,81.5681,80.6829,80.832,3025700,72.44708
2014-11-12,82.493,82.503,81.3095,81.4089,3313300,72.96413
2014-11-11,82.5527,82.5527,82.1648,82.5527,2737000,73.98928
2014-11-10,82.0554,82.4334,81.4885,82.1151,3146900,73.59708
2014-11-07,81.3691,82.314,81.1105,82.314,5219200,73.77535
2014-11-06,81.21,81.21,80.2751,80.7525,3053600,72.37583
2014-11-05,80.6431,81.1503,79.8971,81.1205,3217500,72.70565
2014-11-04,80.2651,80.663,80.1159,80.3347,2298000,72.00137
2014-11-03,79.9667,80.4143,79.917,80.0861,1908600,71.77855
2014-10-31,80.0662,80.1159,79.549,80.0463,11377500,71.74288
2014-10-30,79.549,79.7678,79.2407,79.738,2142300,71.46656
2014-10-29,79.9469,79.9469,78.8826,79.1512,2851500,70.94063
2014-10-28,79.6186,79.9469,79.1611,79.7579,2905800,71.48439
2014-10-27,78.8329,79.5888,78.7334,79.5888,3510100,71.33284
2014-10-24,78.077,78.5444,77.8781,78.3455,2354900,70.21851
2014-10-23,76.9929,77.7587,76.9431,77.7488,2271400,69.68371
2014-10-22,77.5697,77.7289,76.7243,77.152,2593800,69.14881
2014-10-21,77.2216,77.2216,76.5254,76.7641,1837800,68.80115
2014-10-20,76.784,77.0824,76.4508,76.8437,2468000,68.87249
2014-10-17,75.7993,76.5353,75.7993,76.1275,3684400,68.23059
2014-10-16,74.3174,75.7396,74.0985,75.5208,4756400,67.68682
2014-10-15,73.8499,75.113,73.8101,75.0434,3388300,67.25895
2014-10-14,73.3128,74.4168,73.1736,73.7206,3352000,66.07336
2014-10-13,73.6311,74.1383,73.5018,73.7305,2992300,66.08224
2014-10-10,74.3472,74.934,74.3174,74.3969,3356200,66.67951
2014-10-09,75.3517,76.2469,75.0235,75.8192,3108000,67.95427
2014-10-08,74.4268,74.9639,74.2776,74.6157,2463400,66.87561
2014-10-07,76.0281,76.1872,74.0786,75.3617,3712300,67.54423
2014-10-06,76.4657,76.5552,75.5208,75.7595,1355000,67.90076
2014-10-03,74.934,76.3066,74.934,76.237,2651900,68.32873
2014-10-02,75.113,75.9286,74.9639,75.4015,2593500,67.5799
2014-10-01,74.198,75.9982,74.1085,75.7894,3732000,67.92756
2014-09-30,73.8797,74.8843,73.7156,74.8843,4056900,67.11635
2014-09-29,74.7749,74.9042,73.9692,74.0289,2949300,66.34968
2014-09-26,75.491,75.6203,74.8147,74.8544,8691900,67.08955
2014-09-25,76.6149,76.7343,76.0579,76.237,2674200,68.32873
2014-09-24,76.2966,76.4856,75.6203,76.0082,3090700,68.12367
2014-09-23,75.7496,77.2117,75.6004,76.8835,5243000,68.90817
2014-09-22,77.5896,77.6095,75.7098,76.038,3667000,68.15037
2014-09-19,77.331,77.7289,76.9929,77.3907,4601600,69.36275
2014-09-18,77.0824,77.5896,76.3066,77.1619,5083100,69.15769
2014-09-17,77.9875,78.0372,76.6049,76.9332,5449200,68.95271
2014-09-16,78.7732,78.9125,77.7686,77.7686,4875600,69.70145
2014-09-15,79.3103,79.4595,78.4947,78.4947,3830400,70.35223
2014-09-12,80.0662,80.2651,79.3401,79.7977,2768900,71.52007
2014-09-11,81.2299,81.3493,80.106,80.2055,3327100,71.88556
2014-09-10,80.5934,81.1404,80.5934,81.1006,2945600,72.68782
2014-09-09,80.9912,81.1503,80.8619,81.1006,1751500,72.68782
2014-09-08,81.1603,81.1702,80.5138,80.8221,1604400,72.4382
2014-09-05,81.031,81.21,80.7127,80.8619,1459400,72.47388
2014-09-04,81.1603,81.4487,80.8022,81.1304,1567300,72.71453
2014-09-03,80.9613,81.5382,80.9216,81.2597,1993900,72.83041
2014-09-02,80.6232,81.0608,80.4839,81.0608,1762800,72.65214
2014-09-01,80.9613,81.2597,80.6928,80.8619,1903800,72.47388
