Date,Open,High,Low,Close,Volume,Adj Close
2012-11-01,29.56189,29.57586,29.06073,29.23704,2199600,25.22269
2012-10-31,29.14426,29.69185,29.12567,29.60833,2758500,25.543
2012-10-30,28.42952,28.99571,28.39243,28.95862,1833200,24.9825
2012-10-29,28.3089,28.91218,28.13251,28.51305,1777300,24.5981
2012-10-26,27.90977,28.94927,27.90977,28.63376,4116100,24.70224
2012-10-25,28.01189,28.03048,27.58491,27.66844,1128200,23.86947
2012-10-24,28.12326,28.21603,27.77981,27.81699,1894000,23.99762
2012-10-23,28.55948,28.68019,28.44811,28.44811,1330600,24.54209
2012-10-22,28.77297,28.77297,28.46671,28.77297,1503200,24.82234
2012-10-19,28.63376,29.06073,28.58732,29.06073,2848600,25.07059
2012-10-18,27.78915,28.69869,27.75197,28.5038,2267400,24.59013
2012-10-17,27.49214,27.67778,27.33433,27.57566,1134000,23.78943
2012-10-16,27.36218,27.58491,27.1116,27.2879,1380700,23.54118
2012-10-15,26.71247,27.02807,26.71247,26.99089,463300,23.28494
2012-10-12,26.91661,27.1301,26.73106,26.92595,511100,23.22893
2012-10-11,26.7589,27.08376,26.69387,26.99089,464500,23.28494
2012-10-10,27.00023,27.23222,26.89811,26.96304,894700,23.26092
2012-10-09,27.19513,27.37143,27.13944,27.24146,650000,23.50112
2012-10-08,27.38077,27.45495,27.18578,27.29715,639800,23.54915
2012-10-05,27.16728,27.68703,27.16728,27.51998,1399000,23.74139
2012-10-04,27.1116,27.40861,26.98164,27.17653,1260100,23.4451
2012-10-03,26.70322,27.33433,26.61035,27.24146,2063500,23.50112
2012-10-02,26.72171,26.72171,26.37836,26.54541,1407300,22.90063
2012-10-01,26.45254,26.74956,26.32268,26.46189,527000,22.82858
2012-09-28,26.30408,26.48038,26.14628,26.41545,2529400,22.78852
2012-09-27,26.25765,26.45254,26.22981,26.45254,1067300,22.82052
2012-09-26,26.50823,26.63819,26.25765,26.49898,1335200,22.86058
2012-09-25,26.91661,27.03732,26.76815,26.82383,1458500,23.14083
2012-09-24,26.81458,27.00948,26.53607,26.91661,1427200,23.22086
2012-09-21,27.18578,27.23222,26.94455,26.97229,1466600,23.2689
2012-09-20,27.38077,27.7195,27.15794,27.24146,2203300,23.50112
2012-09-19,27.00948,27.37143,26.73106,27.22297,2216600,23.48516
2012-09-18,27.06516,27.1116,26.83308,27.02807,1064800,23.31702
2012-09-17,26.89811,27.58491,26.74031,27.33433,1736500,23.58123
2012-09-14,26.49898,27.09301,26.39686,26.87952,2001200,23.18887
2012-09-13,26.2669,26.44329,26.10919,26.22056,1094100,22.62038
2012-09-12,26.41545,26.61035,26.32268,26.52682,1507600,22.88459
2012-09-11,26.31333,26.7589,26.08135,26.52682,1476600,22.88459
2012-09-10,25.96988,26.45254,25.80746,26.35977,1397600,22.74048
2012-09-07,25.97923,26.072,25.66362,25.81217,3629200,22.26807
2012-09-06,25.42229,25.67296,25.25524,25.58934,2313600,22.07584
2012-09-05,24.96747,25.31092,24.88395,25.31092,1242800,21.83564
2012-09-04,25.75649,25.75649,25.15312,25.32951,1540700,21.85168
2012-09-03,24.85611,25.60794,24.73549,25.57084,1224500,22.05988
2012-08-31,25.02325,25.08819,24.75408,24.93038,2401800,21.50735
2012-08-30,24.96747,25.2088,24.8747,25.15312,1364000,21.69951
2012-08-29,24.80042,25.051,24.65196,24.98607,1070100,21.55539
2012-08-28,24.38279,24.90254,24.38279,24.79117,908900,21.38726
2012-08-27,24.44772,24.59628,24.3642,24.38279,576000,21.03495
2012-08-24,24.31776,24.54522,24.15533,24.25283,1426300,20.92283
2012-08-23,25.00466,25.00466,24.54059,24.68905,750400,21.29916
2012-08-22,24.99532,25.12528,24.57768,24.80976,747500,21.4033
2012-08-21,24.80042,25.18096,24.78192,24.88395,765200,21.46729
2012-08-20,24.61477,25.0325,24.54059,24.83761,952500,21.42732
2012-08-17,24.33635,24.75408,24.24358,24.63337,1020900,21.25112
2012-08-16,24.41063,24.43847,24.14146,24.41063,1022300,21.05897
2012-08-15,24.46632,24.51275,23.94656,24.05793,985900,20.75469
2012-08-14,24.10427,24.35495,23.98366,24.12287,874400,20.81071
2012-08-13,24.13221,24.31776,24.06718,24.1693,653300,20.85077
2012-08-10,23.77017,24.12287,23.77017,24.09502,1388100,20.78669
2012-08-09,23.80735,23.92797,23.62171,23.88154,1315500,20.60252
2012-08-08,23.44531,23.84445,23.44531,23.80735,1033100,20.53852
2012-08-07,23.31535,23.54743,23.22258,23.47315,589000,20.25021
2012-08-06,23.29685,23.4639,23.12971,23.34319,683000,20.13809
2012-08-03,22.64714,22.99984,22.51718,22.98125,1410200,19.82584
2012-08-02,23.12971,23.20398,22.9534,23.12046,1734700,19.94594
2012-08-01,22.972,23.19473,22.83279,23.19473,2060800,20.01001
2012-07-31,22.83279,23.19473,22.66564,23.18548,2297000,20.00204
2012-07-30,23.21333,23.27826,22.87913,23.10196,1999200,19.92998
2012-07-27,22.96265,23.23183,22.92556,23.12971,2848000,19.95392
2012-07-26,22.03452,22.69348,22.03452,22.64714,2689100,19.53761
2012-07-25,22.27585,22.38722,21.86747,22.15514,1610400,19.11316
2012-07-24,22.60071,22.73992,22.39647,22.55427,1691300,19.45749
2012-07-23,22.65639,22.82344,22.32229,22.70283,1907400,19.58565
2012-07-20,22.87913,23.35254,22.74917,22.92556,2662200,19.7778
2012-07-19,23.22258,23.24117,22.58211,23.02768,2752300,19.8659
2012-07-18,23.4825,23.53818,22.86063,22.96265,4282200,19.8098
2012-07-17,23.43606,23.61237,23.43606,23.53818,1868700,20.30631
2012-07-16,23.80735,23.8352,23.44531,23.52884,1541400,20.29825
2012-07-13,23.52884,23.60312,23.39888,23.52884,1093900,20.29825
